station;species;fraction;density_50cm3;raw_density
st3;Cassidulina sp. morphotype 1;>150;11.78925504;15
st3;Cassidulina sp. morphotype 2;>150;84.88263632;108
st3;Cassidulina neoteretis;>150;1.571900673;2
st3;Cibicides bertheloti;>150;0;0
st3;Cibicidoides lobatulus;>150;0;0
st3;Dentalina ittai;>150;0;0
st3;Discorbina sp.;>150;0;0
st3;Elphidium bartletti;>150;0;0
st3;Elphidium clavatum;>150;4.715702018;6
st3;Elphidium sp.;>150;0;0
st3;Epistominella exigua;>150;0.785950336;1
st3;Eponides sp.;>150;0;0
st3;Fissurina sp.;>150;0;0
st3;Globobulimina auriculata;>150;17.2909074;22
st3;Globobulimina sp.;>150;0;0
st3;Globocassidulina sp.;>150;0;0
st3;Hyalinonetrion sp.;>150;0.785950336;1
st3;Islandiella helenae;>150;10.21735437;13
st3;Islandiella norcrossi;>150;3.929751681;5
st3;Islandiella sp.;>150;0;0
st3;Lagena striata;>150;0;0
st3;Lotostomoides calomorphum;>150;0;0
st3;Nonion commune;>150;0;0
st3;Nonion sp.;>150;0;0
st3;Nonionella digitata;>150;0;0
st3;Nonionella turgida;>150;0;0
st3;Nonionellina labradorica;>150;1029.59494;1310
st3;Procerolagena gracilis (strie);>150;0;0
st3;Pullenia cf osloensis;>150;0;0
st3;Melonis pompilioides;>150;0;0
st3;Pyrulina cilindroides;>150;0;0
st3;Pyrulina sp.;>150;0.785950336;1
st3;Robertina arctica;>150;4.715702018;6
st3;Stainforthia feylingi;>150;0;0
st3;Stainforthia loeblichi;>150;2.357851009;3
st3;Trifarina fluens;>150;0;0
st3;Cornuspira foliacea;>150;0;0
st3;Cornuspira involvens;>150;2.357851009;3
st3;Cornuspira sp.;>150;0;0
st3;Miliolinella circularis;>150;0;0
st3;Miliolinella sp.;>150;2.357851009;3
st3;Miliolinella sp. juvanile;>150;0;0
st3;Pyrgo williamsoni;>150;29.08016244;37
st3;Quinqueloculina arctica;>150;5.501652354;7
st3;Quinqueloculina seminula;>150;3.929751681;5
st3;Quinqueloculina stalkeri;>150;0;0
st3;Triloculina oblonga;>150;0;0
st3;Triloculina trihedra;>150;0;0
st3;Adercotryma glomeratum;>150;7.859503363;10
st3;Ammodiscus sp.;>150;0;0
st3;Ammotium cassis;>150;5.501652354;7
st3;Capsammina bowmanni;>150;0;0
st3;Cuneata arctica;>150;0;0
st3;Eggerella advena;>150;0;0
st3;Glomospira sp.;>150;0;0
st3;Haplophragmoides sp.;>150;0;0
st3;Hippocrepina sp.;>150;0;0
st3;Hormosina globulifera;>150;0;0
st3;Labrospira crassimargo;>150;20.43470874;26
st3;Lagenammina difflugiformis;>150;14.14710605;18
st3;Leptohalysis scottii;>150;0;0
st3;Paratrochammina sp.;>150;0;0
st3;Psammosphaera fusca;>150;0;0
st3;Recurvoides turbinatus;>150;0;0
st3;Reophax fusiformis;>150;33.00991412;42
st3;Reophax catella;>150;0;0
st3;Reophax scorpiurus;>150;0.785950336;1
st3;Reophax sp.;>150;0;0
st3;Saccammina cf. sphaerica;>150;0;0
st3;Silicosigmoilina groenlandica;>150;1.571900673;2
st3;Siphonaperta agglutinata;>150;7.859503363;10
st3;Spiroplectammina biformis;>150;0;0
st3;Textularia earlandi;>150;1.571900673;2
st3;Textularia torquata;>150;0;0
st3;Trochammina inflata;>150;0;0
st3;Trochammina sp.;>150;0;0
st4;Ammonia sp.;>150;0;0
st4;Astrononion galloway;>150;11.00330471;14
st4;Astrononion sp.;>150;0;0
st4;Baculogypsinoides sp.;>150;0;0
st4;Bolivina pseudopunctata;>150;0;0
st4;Buccella sp.;>150;0;0
st4;Buccella frigida;>150;0;0
st4;Cassidulina reniforme;>150;14.14710605;18
st4;Cassidulina sp.;>150;0;0
st4;Cassidulina sp. morphotype 1;>150;7.073553026;9
st4;Cassidulina sp. morphotype 2;>150;21.22065908;27
st4;Cassidulina neoteretis;>150;0;0
st4;Cibicides bertheloti;>150;0;0
st4;Cibicidoides lobatulus;>150;1.571900673;2
st4;Dentalina ittai;>150;0.785950336;1
st4;Discorbina sp.;>150;0;0
st4;Elphidium bartletti;>150;0;0
st4;Elphidium clavatum;>150;2.357851009;3
st4;Elphidium sp.;>150;0;0
st4;Epistominella exigua;>150;0.785950336;1
st4;Eponides sp.;>150;0;0
st4;Fissurina sp.;>150;2.357851009;3
st4;Globobulimina auriculata;>150;14.14710605;18
st4;Globobulimina sp.;>150;0;0
st4;Globocassidulina sp.;>150;0;0
st4;Hyalinonetrion sp.;>150;0;0
st4;Islandiella helenae;>150;7.859503363;10
st4;Islandiella norcrossi;>150;2.357851009;3
st4;Islandiella sp.;>150;0;0
st4;Lagena striata;>150;0;0
st4;Lotostomoides calomorphum;>150;0;0
st4;Nonion commune;>150;0;0
st4;Nonion sp.;>150;0;0
st4;Nonionella digitata;>150;2.357851009;3
st4;Nonionella turgida;>150;0;0
st4;Nonionellina labradorica;>150;97.4578417;124
st4;Procerolagena gracilis (strie);>150;0;0
st4;Pullenia cf osloensis;>150;0;0
st4;Melonis pompilioides;>150;0;0
st4;Pyrulina cilindroides;>150;0;0
st4;Pyrulina sp.;>150;0;0
st4;Robertina arctica;>150;0;0
st4;Stainforthia feylingi;>150;0;0
st4;Stainforthia loeblichi;>150;0;0
st4;Trifarina fluens;>150;0.785950336;1
st4;Cornuspira foliacea;>150;0.785950336;1
st4;Cornuspira involvens;>150;3.143801345;4
st4;Cornuspira sp.;>150;0;0
st4;Miliolinella circularis;>150;0;0
st4;Miliolinella sp.;>150;8.645453699;11
st4;Miliolinella sp. juvanile;>150;0;0
st4;Pyrgo williamsoni;>150;35.36776513;45
st4;Quinqueloculina arctica;>150;4.715702018;6
st4;Quinqueloculina seminula;>150;0.785950336;1
st4;Quinqueloculina stalkeri;>150;0;0
st4;Triloculina oblonga;>150;0;0
st4;Triloculina trihedra;>150;0;0
st4;Adercotryma glomeratum;>150;15.71900673;20
st4;Ammodiscus sp.;>150;0;0
st4;Ammotium cassis;>150;0;0
st4;Capsammina bowmanni;>150;0;0
st4;Cuneata arctica;>150;0.785950336;1
st4;Eggerella advena;>150;0;0
st4;Glomospira sp.;>150;0;0
st4;Haplophragmoides sp.;>150;0;0
st4;Hippocrepina sp.;>150;0;0
st4;Hormosina globulifera;>150;0;0
st4;Labrospira crassimargo;>150;49.51487118;63
st4;Lagenammina difflugiformis;>150;14.14710605;18
st4;Leptohalysis scottii;>150;0;0
st4;Paratrochammina sp.;>150;0;0
st4;Psammosphaera fusca;>150;4.715702018;6
st4;Recurvoides turbinatus;>150;0.785950336;1
st4;Reophax fusiformis;>150;31.43801345;40
st4;Reophax catella;>150;0;0
st4;Reophax scorpiurus;>150;8.645453699;11
st4;Reophax sp.;>150;0;0
st4;Saccammina cf. sphaerica;>150;0;0
st4;Silicosigmoilina groenlandica;>150;0;0
st4;Siphonaperta agglutinata;>150;4.715702018;6
st4;Spiroplectammina biformis;>150;0;0
st4;Textularia earlandi;>150;0;0
st4;Textularia torquata;>150;0;0
st4;Trochammina inflata;>150;0;0
st4;Trochammina sp.;>150;0;0
st5;Ammonia sp.;>150;0;0
st5;Astrononion galloway;>150;5.501652354;7
st5;Astrononion sp.;>150;0;0
st5;Baculogypsinoides sp.;>150;0.785950336;1
st5;Bolivina pseudopunctata;>150;0;0
st5;Buccella sp.;>150;0;0
st5;Buccella frigida;>150;0;0
st5;Cassidulina reniforme;>150;7.859503363;10
st5;Cassidulina sp.;>150;1.571900673;2
st5;Cassidulina sp. morphotype 1;>150;17.2909074;22
st5;Cassidulina sp. morphotype 2;>150;71.5214806;91
st5;Cassidulina neoteretis;>150;5.501652354;7
st5;Cibicides bertheloti;>150;0;0
st5;Cibicidoides lobatulus;>150;0.785950336;1
st5;Dentalina ittai;>150;0;0
st5;Discorbina sp.;>150;0;0
st5;Elphidium bartletti;>150;0;0
st5;Elphidium clavatum;>150;0;0
st5;Elphidium sp.;>150;0;0
st5;Epistominella exigua;>150;0;0
st5;Eponides sp.;>150;0;0
st5;Fissurina sp.;>150;0.785950336;1
st5;Globobulimina auriculata;>150;17.2909074;22
st5;Globobulimina sp.;>150;0;0
st5;Globocassidulina sp.;>150;0.785950336;1
st5;Hyalinonetrion sp.;>150;0;0
st5;Islandiella helenae;>150;25.9363611;33
st5;Islandiella norcrossi;>150;21.22065908;27
st5;Islandiella sp.;>150;0.785950336;1
st5;Lagena striata;>150;0;0
st5;Lotostomoides calomorphum;>150;0;0
st5;Nonion commune;>150;0;0
st5;Nonion sp.;>150;0;0
st5;Nonionella digitata;>150;0;0
st5;Nonionella turgida;>150;0;0
st5;Nonionellina labradorica;>150;307.3065815;391
st5;Procerolagena gracilis (strie);>150;0;0
st5;Pullenia cf osloensis;>150;0;0
st5;Melonis pompilioides;>150;0;0
st5;Pyrulina cilindroides;>150;0;0
st5;Pyrulina sp.;>150;0;0
st5;Robertina arctica;>150;1.571900673;2
st5;Stainforthia feylingi;>150;0;0
st5;Stainforthia loeblichi;>150;0.785950336;1
st5;Trifarina fluens;>150;0.785950336;1
st5;Cornuspira foliacea;>150;0.785950336;1
st5;Cornuspira involvens;>150;0.785950336;1
st5;Cornuspira sp.;>150;0;0
st5;Miliolinella circularis;>150;8.645453699;11
st5;Miliolinella sp.;>150;0;0
st5;Miliolinella sp. juvanile;>150;0;0
st5;Pyrgo williamsoni;>150;39.29751681;50
st5;Quinqueloculina arctica;>150;11.78925504;15
st5;Quinqueloculina seminula;>150;84.88263632;108
st5;Quinqueloculina stalkeri;>150;2.357851009;3
st5;Triloculina oblonga;>150;0;0
st5;Triloculina trihedra;>150;3.929751681;5
st5;Adercotryma glomeratum;>150;120.2504014;153
st5;Ammodiscus sp.;>150;0.785950336;1
st5;Ammotium cassis;>150;0.785950336;1
st5;Capsammina bowmanni;>150;0;0
st5;Cuneata arctica;>150;0.785950336;1
st5;Eggerella advena;>150;0;0
st5;Glomospira sp.;>150;0;0
st5;Haplophragmoides sp.;>150;0;0
st5;Hippocrepina sp.;>150;0;0
st5;Hormosina globulifera;>150;0;0
st5;Labrospira crassimargo;>150;102.1735437;130
st5;Lagenammina difflugiformis;>150;17.2909074;22
st5;Leptohalysis scottii;>150;0;0
st5;Paratrochammina sp.;>150;0;0
st5;Psammosphaera fusca;>150;0;0
st5;Recurvoides turbinatus;>150;25.9363611;33
st5;Reophax fusiformis;>150;51.08677186;65
st5;Reophax catella;>150;0;0
st5;Reophax scorpiurus;>150;0.785950336;1
st5;Reophax sp.;>150;0;0
st5;Saccammina cf. sphaerica;>150;0;0
st5;Silicosigmoilina groenlandica;>150;9.431404035;12
st5;Siphonaperta agglutinata;>150;84.09668598;107
st5;Spiroplectammina biformis;>150;0;0
st5;Textularia earlandi;>150;0;0
st5;Textularia torquata;>150;0;0
st5;Trochammina inflata;>150;3.929751681;5
st5;Trochammina sp.;>150;2.357851009;3
st6;Ammonia sp.;>150;0;0
st6;Astrononion galloway;>150;0;0
st6;Astrononion sp.;>150;0;0
st6;Baculogypsinoides sp.;>150;0;0
st6;Bolivina pseudopunctata;>150;0;0
st6;Buccella sp.;>150;0;0
st6;Buccella frigida;>150;0;0
st6;Cassidulina reniforme;>150;11.78925504;15
st6;Cassidulina sp.;>150;0;0
st6;Cassidulina sp. morphotype 1;>150;8.645453699;11
st6;Cassidulina sp. morphotype 2;>150;29.08016244;37
st6;Cassidulina neoteretis;>150;0.785950336;1
st6;Cibicides bertheloti;>150;0;0
st6;Cibicidoides lobatulus;>150;0;0
st6;Dentalina ittai;>150;0;0
st6;Discorbina sp.;>150;0;0
st6;Elphidium bartletti;>150;0;0
st6;Elphidium clavatum;>150;0;0
st6;Elphidium sp.;>150;0;0
st6;Epistominella exigua;>150;1.571900673;2
st6;Eponides sp.;>150;0;0
st6;Fissurina sp.;>150;0;0
st6;Globobulimina auriculata;>150;4.715702018;6
st6;Globobulimina sp.;>150;0;0
st6;Globocassidulina sp.;>150;0;0
st6;Hyalinonetrion sp.;>150;0;0
st6;Islandiella helenae;>150;20.43470874;26
st6;Islandiella norcrossi;>150;19.64875841;25
st6;Islandiella sp.;>150;5.501652354;7
st6;Lagena striata;>150;0;0
st6;Lotostomoides calomorphum;>150;0;0
st6;Nonion commune;>150;0;0
st6;Nonion sp.;>150;0;0
st6;Nonionella digitata;>150;0;0
st6;Nonionella turgida;>150;0;0
st6;Nonionellina labradorica;>150;80.1669343;102
st6;Procerolagena gracilis (strie);>150;0;0
st6;Pullenia cf osloensis;>150;0;0
st6;Melonis pompilioides;>150;0;0
st6;Pyrulina cilindroides;>150;0;0
st6;Pyrulina sp.;>150;0;0
st6;Robertina arctica;>150;0.785950336;1
st6;Stainforthia feylingi;>150;0;0
st6;Stainforthia loeblichi;>150;0.785950336;1
st6;Trifarina fluens;>150;2.357851009;3
st6;Cornuspira foliacea;>150;0;0
st6;Cornuspira involvens;>150;0;0
st6;Cornuspira sp.;>150;0.785950336;1
st6;Miliolinella circularis;>150;0;0
st6;Miliolinella sp.;>150;7.073553026;9
st6;Miliolinella sp. juvanile;>150;0;0
st6;Pyrgo williamsoni;>150;10.21735437;13
st6;Quinqueloculina arctica;>150;0.785950336;1
st6;Quinqueloculina seminula;>150;35.36776513;45
st6;Quinqueloculina stalkeri;>150;24.36446042;31
st6;Triloculina oblonga;>150;0;0
st6;Triloculina trihedra;>150;1.571900673;2
st6;Adercotryma glomeratum;>150;183.9123787;234
st6;Ammodiscus sp.;>150;3.143801345;4
st6;Ammotium cassis;>150;2.357851009;3
st6;Capsammina bowmanni;>150;0;0
st6;Cuneata arctica;>150;0;0
st6;Eggerella advena;>150;0;0
st6;Glomospira sp.;>150;0.785950336;1
st6;Haplophragmoides sp.;>150;0.785950336;1
st6;Hippocrepina sp.;>150;0;0
st6;Hormosina globulifera;>150;1.571900673;2
st6;Labrospira crassimargo;>150;33.00991412;42
st6;Lagenammina difflugiformis;>150;3.143801345;4
st6;Leptohalysis scottii;>150;0;0
st6;Paratrochammina sp.;>150;0;0
st6;Psammosphaera fusca;>150;0;0
st6;Recurvoides turbinatus;>150;32.22396379;41
st6;Reophax fusiformis;>150;51.08677186;65
st6;Reophax catella;>150;0;0
st6;Reophax scorpiurus;>150;3.929751681;5
st6;Reophax sp.;>150;0;0
st6;Saccammina cf. sphaerica;>150;0;0
st6;Silicosigmoilina groenlandica;>150;0.785950336;1
st6;Siphonaperta agglutinata;>150;13.36115572;17
st6;Spiroplectammina biformis;>150;0;0
st6;Textularia earlandi;>150;0;0
st6;Textularia torquata;>150;0;0
st6;Trochammina inflata;>150;0;0
st6;Trochammina sp.;>150;0;0
st7;Ammonia sp.;>150;0;0
st7;Astrononion galloway;>150;0;0
st7;Astrononion sp.;>150;0;0
st7;Baculogypsinoides sp.;>150;0;0
st7;Bolivina pseudopunctata;>150;0;0
st7;Buccella sp.;>150;0;0
st7;Buccella frigida;>150;0;0
st7;Cassidulina reniforme;>150;88.812388;113
st7;Cassidulina sp.;>150;0;0
st7;Cassidulina sp. morphotype 1;>150;0;0
st7;Cassidulina sp. morphotype 2;>150;0;0
st7;Cassidulina neoteretis;>150;0;0
st7;Cibicides bertheloti;>150;0;0
st7;Cibicidoides lobatulus;>150;0;0
st7;Dentalina ittai;>150;0;0
st7;Discorbina sp.;>150;0;0
st7;Elphidium bartletti;>150;0;0
st7;Elphidium clavatum;>150;2.357851009;3
st7;Elphidium sp.;>150;0;0
st7;Epistominella exigua;>150;0;0
st7;Eponides sp.;>150;0;0
st7;Fissurina sp.;>150;0;0
st7;Globobulimina auriculata;>150;0;0
st7;Globobulimina sp.;>150;0;0
st7;Globocassidulina sp.;>150;0;0
st7;Hyalinonetrion sp.;>150;0;0
st7;Islandiella helenae;>150;0;0
st7;Islandiella norcrossi;>150;0;0
st7;Islandiella sp.;>150;0;0
st7;Lagena striata;>150;0;0
st7;Lotostomoides calomorphum;>150;0;0
st7;Nonion commune;>150;0;0
st7;Nonion sp.;>150;0;0
st7;Nonionella digitata;>150;0;0
st7;Nonionella turgida;>150;0;0
st7;Nonionellina labradorica;>150;0;0
st7;Procerolagena gracilis (strie);>150;0;0
st7;Pullenia cf osloensis;>150;0;0
st7;Melonis pompilioides;>150;0;0
st7;Pyrulina cilindroides;>150;0;0
st7;Pyrulina sp.;>150;0;0
st7;Robertina arctica;>150;3.143801345;4
st7;Stainforthia feylingi;>150;0;0
st7;Stainforthia loeblichi;>150;0;0
st7;Trifarina fluens;>150;0;0
st7;Cornuspira foliacea;>150;0;0
st7;Cornuspira involvens;>150;0;0
st7;Cornuspira sp.;>150;0;0
st7;Miliolinella circularis;>150;0;0
st7;Miliolinella sp.;>150;0;0
st7;Miliolinella sp. juvanile;>150;0;0
st7;Pyrgo williamsoni;>150;0;0
st7;Quinqueloculina arctica;>150;0;0
st7;Quinqueloculina seminula;>150;0;0
st7;Quinqueloculina stalkeri;>150;3.143801345;4
st7;Triloculina oblonga;>150;1.571900673;2
st7;Triloculina trihedra;>150;0;0
st7;Adercotryma glomeratum;>150;0;0
st7;Ammodiscus sp.;>150;0;0
st7;Ammotium cassis;>150;0;0
st7;Capsammina bowmanni;>150;131.2537062;167
st7;Cuneata arctica;>150;0;0
st7;Eggerella advena;>150;0;0
st7;Glomospira sp.;>150;0;0
st7;Haplophragmoides sp.;>150;0;0
st7;Hippocrepina sp.;>150;0;0
st7;Hormosina globulifera;>150;0;0
st7;Labrospira crassimargo;>150;0;0
st7;Lagenammina difflugiformis;>150;0;0
st7;Leptohalysis scottii;>150;0;0
st7;Paratrochammina sp.;>150;0;0
st7;Psammosphaera fusca;>150;0;0
st7;Recurvoides turbinatus;>150;0;0
st7;Reophax fusiformis;>150;0.785950336;1
st7;Reophax catella;>150;0;0
st7;Reophax scorpiurus;>150;0;0
st7;Reophax sp.;>150;0;0
st7;Saccammina cf. sphaerica;>150;1.571900673;2
st7;Silicosigmoilina groenlandica;>150;0;0
st7;Siphonaperta agglutinata;>150;0;0
st7;Spiroplectammina biformis;>150;0;0
st7;Textularia earlandi;>150;0;0
st7;Textularia torquata;>150;0;0
st7;Trochammina inflata;>150;0;0
st7;Trochammina sp.;>150;0;0
st8;Ammonia sp.;>150;0.785950336;1
st8;Astrononion galloway;>150;41.65536782;53
st8;Astrononion sp.;>150;0;0
st8;Baculogypsinoides sp.;>150;0;0
st8;Bolivina pseudopunctata;>150;0.785950336;1
st8;Buccella sp.;>150;2.357851009;3
st8;Buccella frigida;>150;0;0
st8;Cassidulina reniforme;>150;35.36776513;45
st8;Cassidulina sp.;>150;0;0
st8;Cassidulina sp. morphotype 1;>150;6.28760269;8
st8;Cassidulina sp. morphotype 2;>150;39.29751681;50
st8;Cassidulina neoteretis;>150;0.785950336;1
st8;Cibicides bertheloti;>150;4.715702018;6
st8;Cibicidoides lobatulus;>150;3.929751681;5
st8;Dentalina ittai;>150;0;0
st8;Discorbina sp.;>150;0;0
st8;Elphidium bartletti;>150;2.357851009;3
st8;Elphidium clavatum;>150;1.571900673;2
st8;Elphidium sp.;>150;0;0
st8;Epistominella exigua;>150;2.357851009;3
st8;Eponides sp.;>150;0;0
st8;Fissurina sp.;>150;3.929751681;5
st8;Globobulimina auriculata;>150;11.00330471;14
st8;Globobulimina sp.;>150;0;0
st8;Globocassidulina sp.;>150;0;0
st8;Hyalinonetrion sp.;>150;0;0
st8;Islandiella helenae;>150;18.07685773;23
st8;Islandiella norcrossi;>150;6.28760269;8
st8;Islandiella sp.;>150;22.00660942;28
st8;Lagena striata;>150;0;0
st8;Lotostomoides calomorphum;>150;0;0
st8;Nonion commune;>150;0;0
st8;Nonion sp.;>150;0;0
st8;Nonionella digitata;>150;0.785950336;1
st8;Nonionella turgida;>150;0.785950336;1
st8;Nonionellina labradorica;>150;340.3164956;433
st8;Procerolagena gracilis (strie);>150;0;0
st8;Pullenia cf osloensis;>150;0.785950336;1
st8;Melonis pompilioides;>150;0;0
st8;Pyrulina cilindroides;>150;0;0
st8;Pyrulina sp.;>150;0;0
st8;Robertina arctica;>150;6.28760269;8
st8;Stainforthia feylingi;>150;0;0
st8;Stainforthia loeblichi;>150;0;0
st8;Trifarina fluens;>150;0.785950336;1
st8;Cornuspira foliacea;>150;0;0
st8;Cornuspira involvens;>150;0;0
st8;Cornuspira sp.;>150;0;0
st8;Miliolinella circularis;>150;0;0
st8;Miliolinella sp.;>150;1.571900673;2
st8;Miliolinella sp. juvanile;>150;0;0
st8;Pyrgo williamsoni;>150;16.50495706;21
st8;Quinqueloculina arctica;>150;6.28760269;8
st8;Quinqueloculina seminula;>150;29.08016244;37
st8;Quinqueloculina stalkeri;>150;11.00330471;14
st8;Triloculina oblonga;>150;0;0
st8;Triloculina trihedra;>150;0;0
st8;Adercotryma glomeratum;>150;840.1809095;1069
st8;Ammodiscus sp.;>150;0.785950336;1
st8;Ammotium cassis;>150;7.859503363;10
st8;Capsammina bowmanni;>150;0;0
st8;Cuneata arctica;>150;0;0
st8;Eggerella advena;>150;0;0
st8;Glomospira sp.;>150;0;0
st8;Haplophragmoides sp.;>150;2.357851009;3
st8;Hippocrepina sp.;>150;0.785950336;1
st8;Hormosina globulifera;>150;0;0
st8;Labrospira crassimargo;>150;88.02643766;112
st8;Lagenammina difflugiformis;>150;4.715702018;6
st8;Leptohalysis scottii;>150;0;0
st8;Paratrochammina sp.;>150;0;0
st8;Psammosphaera fusca;>150;1.571900673;2
st8;Recurvoides turbinatus;>150;12.57520538;16
st8;Reophax fusiformis;>150;101.3875934;129
st8;Reophax catella;>150;0;0
st8;Reophax scorpiurus;>150;35.36776513;45
st8;Reophax sp.;>150;0;0
st8;Saccammina cf. sphaerica;>150;0;0
st8;Silicosigmoilina groenlandica;>150;0;0
st8;Siphonaperta agglutinata;>150;34.5818148;44
st8;Spiroplectammina biformis;>150;0;0
st8;Textularia earlandi;>150;0;0
st8;Textularia torquata;>150;0;0
st8;Trochammina inflata;>150;0.785950336;1
st8;Trochammina sp.;>150;0;0
st9;Ammonia sp.;>150;0;0
st9;Astrononion galloway;>150;1.571900673;2
st9;Astrononion sp.;>150;0;0
st9;Baculogypsinoides sp.;>150;0;0
st9;Bolivina pseudopunctata;>150;0;0
st9;Buccella sp.;>150;0.785950336;1
st9;Buccella frigida;>150;0;0
st9;Cassidulina reniforme;>150;42.44131816;54
st9;Cassidulina sp.;>150;0;0
st9;Cassidulina sp. morphotype 1;>150;2.357851009;3
st9;Cassidulina sp. morphotype 2;>150;8.645453699;11
st9;Cassidulina neoteretis;>150;5.501652354;7
st9;Cibicides bertheloti;>150;7.859503363;10
st9;Cibicidoides lobatulus;>150;33.79586446;43
st9;Dentalina ittai;>150;0;0
st9;Discorbina sp.;>150;0;0
st9;Elphidium bartletti;>150;0;0
st9;Elphidium clavatum;>150;0;0
st9;Elphidium sp.;>150;0;0
st9;Epistominella exigua;>150;0;0
st9;Eponides sp.;>150;0;0
st9;Fissurina sp.;>150;0;0
st9;Globobulimina auriculata;>150;18.86280807;24
st9;Globobulimina sp.;>150;0;0
st9;Globocassidulina sp.;>150;0;0
st9;Hyalinonetrion sp.;>150;0;0
st9;Islandiella helenae;>150;13.36115572;17
st9;Islandiella norcrossi;>150;21.22065908;27
st9;Islandiella sp.;>150;12.57520538;16
st9;Lagena striata;>150;0;0
st9;Lotostomoides calomorphum;>150;0;0
st9;Nonion commune;>150;0;0
st9;Nonion sp.;>150;0;0
st9;Nonionella digitata;>150;0;0
st9;Nonionella turgida;>150;0;0
st9;Nonionellina labradorica;>150;116.3206498;148
st9;Procerolagena gracilis (strie);>150;0;0
st9;Pullenia cf osloensis;>150;0;0
st9;Melonis pompilioides;>150;0;0
st9;Pyrulina cilindroides;>150;0;0
st9;Pyrulina sp.;>150;0;0
st9;Robertina arctica;>150;0;0
st9;Stainforthia feylingi;>150;0;0
st9;Stainforthia loeblichi;>150;0;0
st9;Trifarina fluens;>150;3.929751681;5
st9;Cornuspira foliacea;>150;0;0
st9;Cornuspira involvens;>150;0;0
st9;Cornuspira sp.;>150;0;0
st9;Miliolinella circularis;>150;0;0
st9;Miliolinella sp.;>150;1.571900673;2
st9;Miliolinella sp. juvanile;>150;0;0
st9;Pyrgo williamsoni;>150;0;0
st9;Quinqueloculina arctica;>150;0;0
st9;Quinqueloculina seminula;>150;10.21735437;13
st9;Quinqueloculina stalkeri;>150;1.571900673;2
st9;Triloculina oblonga;>150;0;0
st9;Triloculina trihedra;>150;3.143801345;4
st9;Adercotryma glomeratum;>150;63.66197724;81
st9;Ammodiscus sp.;>150;1.571900673;2
st9;Ammotium cassis;>150;0.785950336;1
st9;Capsammina bowmanni;>150;0;0
st9;Cuneata arctica;>150;0;0
st9;Eggerella advena;>150;0;0
st9;Glomospira sp.;>150;0;0
st9;Haplophragmoides sp.;>150;2.357851009;3
st9;Hippocrepina sp.;>150;0;0
st9;Hormosina globulifera;>150;0;0
st9;Labrospira crassimargo;>150;32.22396379;41
st9;Lagenammina difflugiformis;>150;4.715702018;6
st9;Leptohalysis scottii;>150;0;0
st9;Paratrochammina sp.;>150;0;0
st9;Psammosphaera fusca;>150;3.143801345;4
st9;Recurvoides turbinatus;>150;5.501652354;7
st9;Reophax fusiformis;>150;36.9396658;47
st9;Reophax catella;>150;0;0
st9;Reophax scorpiurus;>150;8.645453699;11
st9;Reophax sp.;>150;0;0
st9;Saccammina cf. sphaerica;>150;0;0
st9;Silicosigmoilina groenlandica;>150;0.785950336;1
st9;Siphonaperta agglutinata;>150;0;0
st9;Spiroplectammina biformis;>150;0;0
st9;Textularia earlandi;>150;0;0
st9;Textularia torquata;>150;0;0
st9;Trochammina inflata;>150;1.571900673;2
st9;Trochammina sp.;>150;0;0
